date,id,sales,asins,brand,categories,name,Price
02/11/2016,810,48359.03501,B07RP8H8GR,THE PINK KNOT,Skin Care," THE PINK KNOT Ylang-Ylang, Sandalwood & Lavender set of three aromatic fragrant diffuser oil (15ml each) ",296
02/11/2016,811,53582.23839,B07RGWW1WY,The Prakriti Studio,Skin Care, The Prakriti Studio Refreshing Gel 100 gm pack ,210
02/11/2016,812,15995.58534,B07R16M16S,The Tiny Hut,Grocery & Gourmet Foods, The Tiny Hut Cloves (Laung) 50Gms ,66
02/11/2016,813,-131.9320673,B07H842WZ2,Salvia,Skin Care, Thuja Oil 100% Natural Pure Undiluted Uncut Essential Oil 250ml ,7804
02/11/2016,814,19477.23233,B07MY1QKKM,TIED RIBBONS,Grocery & Gourmet Foods," TIED RIBBONS Anniversary Birthday Gifts for Husband, Girlfriend, Boyfriend, Wife, Him, Her, Combo Pack ( Printed Cushion with Filler, Old Age Couple Figurine with Led Lamp Figurine and Dairy Milk Chocolates) ",749
02/11/2016,815,67767.84879,B07MV89BMH,TIED RIBBONS,Grocery & Gourmet Foods," TIED RIBBONS Unique Birthday Anniversary Gifts for Wife, Husband, Girlfriend, Boyfriend, Special Gifts Combo ( Printed Jumbo Size Cushion ( 18"" X 18"") with Filler, Key Chain and Handmade Dark Chocolates) ",899
02/11/2016,816,4963.560388,B07RLLV9HW,Tjori,Skin Care, Tjori Bentonite Clay and Rose Face Pack for Oily Skin ,200
02/11/2016,817,703.9690908,B07PVJJ22M,Toello,Skin Care, Toello 1pc. Mocha Cappucchino Chocolate Coffee AND 1pc. Massage Style Cool Blue Regreshing Handmade Soap Handcrafted Soap ,399
02/11/2016,818,14004.97479,B07G8BMP1H,TOSHA,Grocery & Gourmet Foods, TOSHA Mango Pickle (Premium) 1Kg ,190
02/11/2016,819,65399.94991,B00700RRSG,Tous,Fragrance," Tous Tous Læeau De Parfum Women Eau De Parfum, 3 Ounce ",5526
02/11/2016,820,641.4688921,B07QLC17YD,Trappey%27s,Grocery & Gourmet Foods," Trappeys Louisiana Hot Sauce, 6 Fl Oz ",4800
02/11/2016,821,21682.18027,B07SHDZ4QC,TRIPPLE STAR,Grocery & Gourmet Foods, Tripple Star Gelatin Powder and Dry Yeast- 100 Gram and Sodium Benzonate- 75 Gram ,639
02/11/2016,822,99251.99461,B07V7SG6Z6,Khadi India,Grocery & Gourmet Foods, Tulsi Green Tea (Leaf) ,265
02/11/2016,823,3594.757227,B07QL7ZY18,Twizzlers,Grocery & Gourmet Foods," Twizzlers Twists, Strawberry Flavored Licorice Candy, 16 Ounce Bag (Pack Of 6) ",6400
02/11/2016,824,42854.92013,B01HZWUF0U,TWO,Bath & Shower, two old goats body wash by two old goats mfrpartno a and f bw case ,3062
02/11/2016,825,14214.4822,B07PPLL3GM,Ubervia,Hair Care, Ubervia Pack of 1 1 x ShowerExfoliator Two-sided Bath Glove Body Cleaning Scrub Mitt Rub Dead Skin Removal 4Colors ,1098
02/11/2016,826,3473.621367,B07PQLWNFW,Ubervia,Skin Care, Ubervia Pack of 1 Body Cream Skin Care Without Retail Box RemoveEczema ,1100
02/11/2016,827,1324.046019,B07PQMG4PK,Ubervia,Skin Care, Ubervia Pack of 1 Soft Plush Fuzzy Animal White/Pink Unicorn Sleeping 3D eye mask care tool car plane traveling eye shading blind gifts Suitable For girls ,1100
02/11/2016,828,10827.59722,B07PRLK6QT,Ubervia,Skin Care, Ubervia Pack of 1Comfortable Eye Mask Animal Sleep Eyeshade Suitable For Rest and Sleep Eye Patch Massage Relax Shade Cover Tools ,1100
02/11/2016,829,16817.71294,B07PNBW9KN,Ubervia,Skin Care, Ubervia Pack of 80/ bottle Gold Osmanthus eye mask Women Gel whey protein face care sleep patches health mascaras ,2829
02/11/2016,830,19994.38075,B07B2H9KKW,Harmony,Skin Care," under eye gold eye mask  energizing, moisturising 24k gold collagen patches for reducing dark circles puffiness undereye bags, wrinkles | vegan, allnatural (15 pairs) ",999
02/11/2016,831,25424.53389,B07XQHFP2L,Apocalypse,Skin Care, Underarm Whitening Cream Pink Nipple White & Smooth Dark Skin 5 g ,720
02/11/2016,832,8717.846323,B00R5HPVAU,Simply Shea Soap,Bath & Shower, Unscented Organic Oatmeal Shea Butter Soap (2 Bars) ,6405
02/11/2016,833,14554.4827,B00R58FD3Y,Camille,Skin Care, Urban Bloom Moisture Rich Body Silk 13 oz Pump - Wild Plum and Peony ,3479
02/11/2016,834,17615.84421,B01DSCKUJC,Versace,Hair Care, V 76 VGN Hydrating Conditioner 8 oz ,4110
02/11/2016,835,414.6407524,B01J1HXVTY,V Golden Heart,Grocery & Gourmet Foods, V Golden Heart Chocolate Box Full Of Assorted Dark Chocolates ,435
02/11/2016,836,1673.544514,B07TG13LGD,Vagad's Khadi,Skin Care, Vagads Khadi Coconut Milky Soap for silky soft skin Pack of 4 ,396
02/11/2016,837,4656.503755,B06X8Z3ZXC,BOGATCHI,Grocery & Gourmet Foods," Valentine Gift for Girlfriend, Bogatchi, Happy Kiss Day 95 G ",439
02/11/2016,838,8180.979441,B01N6XOXNV,De'Arco Chocolatier,Grocery & Gourmet Foods," Valentine Gifts for Boyfriend, Luxury Chocolates, DeArco Chocolatier Luxuriant 253 G ",2199
02/11/2016,839,251.4214204,B01N178BT9,CandyCorner,Grocery & Gourmet Foods," Valentines day, -9 CHOCOLATE BOX -Valentines Day gift With love Card Free ",750
02/11/2016,840,63200.05157,B000PKMT9U,Vaseline,Skin Care," Vaseline Vaseline Intensive Care Body Lotion, Essential Healing 10 oz ",1469
02/11/2016,841,97.43225497,B07GR3XDT4,Vedaka,Grocery & Gourmet Foods," Vedaka Premium Flaxseeds, 200g ",39
02/11/2016,842,98007.54941,B008TO9GJK,Vega,Hair Care, Vega Graduated Shampoo Comb ,220
02/11/2016,843,18289.54905,B07VX4H6N5,VENJA (LABEL),Skin Care, VENJA (LABEL) Relaxing Gel Eye cool Mask with Strap-on Cooling Relaxation for Tired Eyes ,249
02/11/2016,844,58580.50787,B01M1GYITZ,Venusia,Skin Care," Venusia Moisturizing Lotion For Normal Skin With Natural Aloe Vera, 200 ml ",390
02/11/2016,845,1045.046051,B07VRR8VPV,VG Food Products,Grocery & Gourmet Foods, VG Food Products Health Food Mix Nuts Sprouted Grains 200 Grams (Pack of 24) ,4100
02/11/2016,846,3133.055791,B07FCK38XV,Vihado...Care for your health,Grocery & Gourmet Foods, Vihado Organic Green Coffee beans 100 Gm ,159
02/11/2016,847,28205.74959,B01BC7UQYO,VIJAY,Grocery & Gourmet Foods, Vijay Chat Masala (Fruit Masala) 100g ,60
02/11/2016,848,4456.066585,B07R5T49SW,Virtual World,Skin Care, Virtual World Charcoal Oil Control Anti-Acne Deep Cleansing Blackhead Remover Peel Off Mask for man & Woman (packof two) black ,130
02/11/2016,849,27832.33791,B07QL6CTKT,Vlasic,Grocery & Gourmet Foods," Vlasic, Home Style Sweet Relish, 9Ounce Bottle (Pack Of 3) ",8960
02/11/2016,850,1505.935797,B006LXBP86,VLCC,Skin Care," VLCC Party Glow Facial Kit, 90gm ",250
02/11/2016,851,28475.91725,B07WWD9D3T,VOLAMENA WITH DEVICE,Skin Care, Volamena Make- Up setting Mist 50 ml ,329
02/11/2016,852,1693.200813,B07SSPWTWG,Creamix,Grocery & Gourmet Foods, Waffle Cone PREMIX Matcha 4000G ,350
02/11/2016,853,17281.14273,B01CFSF572,Wagh Bakri,Grocery & Gourmet Foods," Wagh Bakri Ginger Instant Tea Premix, 140g ",139
02/11/2016,854,25771.65701,B072B826CH,Generic,Skin Care," Waist Trainer Corset Slimming Body Shaper Belt Slim Cincher slimming Shapers Underbust Abdomen Women Weight Loss (L, White) ",449
02/11/2016,855,11616.22528,B077YMKXYX,We are Little’s,Grocery & Gourmet Foods, We are Little’s Island Coconut Flavour Infused Instant Coffee (50 g) ,495
02/11/2016,856,761.1119296,B006PKURNY,WELLA,Hair Care, Wella Brilliance Treatment for Fine 0.84 oz ,1765
02/11/2016,857,5399.806156,B07KSZBQRD,WHINSY,Skin Care, Whinsy Activated Charcoal Face Mask Cream For Deep Cleansing/Head Removal / 1 Pack ,108
02/11/2016,858,11321.7906,B003BWFZJA,Elizabeth Taylor,Fragrance," White Diamonds by Elizabeth Taylor, 4 Count ",8664
02/11/2016,859,18054.76085,B07PMJ4JNH,WHOLE MART,Bath & Shower, WHOLE MART Adjustable Safe Soft Bathing Baby Shower Cap Wash Hairbaby Cap set of 3 pieces ,398
02/11/2016,860,-4664.687425,B07NNV1DP7,Secret Temptation and Wild Stone,Fragrance," Wild Stone Night Rider Deodorant (150 ml), Code Titanium Body Perfume(120 ml) and Secret Temptation Affair Deodorant (150 ml), Te Amo Aqua Body Perfume (120 ml), Pack of 4 ",637
02/11/2016,861,8304.379462,B07N7D7X6H,Wizme,Skin Care, Wizme Loofah With Long Handle For Men And Women Long Handle Bathing Loofah For Bathing Body Bath Accessories Pink 20 Gram Pack Of 1 ,299
02/11/2016,862,7190.084229,B07B3Q8FSW,Wonder Hair Oil,Hair Care, Wonder Hair Oil - f1 : life & shine ,270
02/11/2016,863,8297.719673,B01M7RNC92,Wonderland,Grocery & Gourmet Foods, Wonderland Foods Roasted & Salted Cashews 200g Box ,311
02/11/2016,864,92336.43537,B07VH6Y6BZ,World Beauty,Skin Care, World Beautys New 1pcs Snail Essence Eye Cream Remove Dark Circle Eye Bag Anti-Puffiness Ageless Anti Wrinkle Eye Cream For Female Face Care ,1663
02/11/2016,865,5438.737124,B07VJ8NLHY,World Beauty,Skin Care, World Beautys New 24K Gold Essence Day Cream Anti Wrinkle Face Care Anti Aging Collagen Whitening Moisturizing Hyaluronic Acid Solution ,972
02/11/2016,866,44553.77618,B07VG3NTGJ,World Beauty,Skin Care, World Beautys New 60pcs/bottle BIOAQUA Crystal Collagen Eye Mask Hot sale Eye Patches For The Eye Anti-Wrinkle Remove Black Eye Face Care Mask ,1178
02/11/2016,867,16273.14483,B07VG3NP6P,World Beauty,Skin Care, World Beautys New ARSYCHLL 5PCS SPA snake venom 3D facial silk mask paste face lift firming V Face remove wrinkles Skin Care ,1772
02/11/2016,868,3821.433362,B07VG3MCHP,World Beauty,Skin Care, World Beautys New Bioaqua 60ml Sunscreen Moisturizing Cream Sun Shine Protective Face & Body Hydrating Sun Care Cream ,1021
02/11/2016,869,5233.163988,B07VCZWHDC,World Beauty,Skin Care, World Beautys New Eye cream anti aging 100% pure Hyaluronic acid Gold Eye Essence Roll ani puffiness Instantly Face Lift Anti Aging Skin Care ,1431
02/11/2016,870,22091.66653,B07VG3NVK6,World Beauty,Skin Care, World Beautys New HOLIKA HOLIKA Aloe 99% Soothing Gel 250ml Aloe Vera Gel Skin Care Remove Acne Moisturizing Cream Sunscreen Aloe Cream Super Size ,1689
02/11/2016,871,3463.418072,B07VG3NMNP,World Beauty,Skin Care, World Beautys New Horec Hyaluronic Acid Rejuvenation FivePiece Combination Other Skin Care Moisturizing Nourishment Oil Clean ,1680
02/11/2016,872,6835.275522,B07VJ9FFH9,World Beauty,Skin Care, World Beautys New HOT BIOAQUA Nourishing Moisturizing Cream Facial Skin Care Anti-wrinkle Shrink Pores Oil-control Exfoliator Whitening ,1065
02/11/2016,873,3137.676221,B07VBV2TZR,World Beauty,Skin Care, World Beautys New Kaizm Facial Care Tools Electric Face Skin Care Massage Improves the Absorption Of Your Skincare Products For Face Anti Ageing - white ,1261
02/11/2016,874,60842.50566,B07VDZWQ19,World Beauty,Skin Care, World Beautys New Natural Skin whitening soap blackhead remover acne treatment Bamboo charcoal handmade ,942
02/11/2016,875,19387.30665,B07VDZWV27,World Beauty,Skin Care, World Beautys New Snail Cream Whitening Moisturizing Anti-wrinkle Anti-aging Repairing Lift Firming Face Cream @ME88 ,1586
02/11/2016,876,189.6516343,B07BTW1WQR,Xiel,Skin Care, Xiel DNA Repair Serum 30 Ml ,4451
02/11/2016,877,9198.019546,B07TY4T8BB,XIMI VOGUE,Skin Care, XIMI VOGUE Aloe Facial Cleanser ,574
02/11/2016,878,7270.77792,B07NQ3FHJN,XIUFEN,Skin Care, XIUFEN Monolayer Rayon Bath Scrub Glove for Bath Sauna Exfoliating Tool Pink ,166
02/11/2016,879,20954.64902,B07NKZFGBV,Xplus,Bath & Shower, Xplus Bath Loofah ,350
02/11/2016,880,12382.51381,B07ND9B3HS,Xplus,Bath & Shower, Xplus Bath Loofah(Pack of 3) ,350
02/11/2016,881,5418.298696,B06XT2TKP1,Mannheim+Steamroller,Skin Care, Yam Seng Shampoo & Body Wash - 16 oz. ,4897
02/11/2016,882,493.5874249,B013QDD8SS,Yardley,Skin Care," Yardley London - Skin Sensitive Lace Alcohol Free Perfumed Deo Spray, 150ml ",3579
02/11/2016,883,129.0667587,B07L8MPDG4,YASHUS,Skin Care, Yashus Gel Skin Care Face Cream Hyaluronic Acid Anti Oilcontrol ,1131
02/11/2016,884,1806.847994,B07S34DSM6,YASHUS,Skin Care, YASHUS Moisturizing Face Cream Brighten Skin Anti Winkle ,8167
02/11/2016,885,38787.01197,B07S34G4X2,YASHUS,Skin Care, YASHUS Skin Care Face Cream Whitening Cream ,3465
02/11/2016,886,15617.32338,B07G74R53N,YaYa cafe,Grocery & Gourmet Foods," YaYa cafe™ Birthday Chocolates Gift Combo for Brother, Worlds Best Bro Mug, Coaster, 5 Star Chocolates 6 pcs, Gift Combo of Bhaidooj ",599
02/11/2016,887,2660.698138,B07VGQYTS6,YTM,Skin Care," Ytm 20 Pcs coin tissues,coin towel,coin tissue towel,coin towel tissue,magic coin towel,wet towel coin (Pack of 20 towel) ",158
02/11/2016,888,36340.44592,B07WNRFYSH,Yuvraj Food Product,Grocery & Gourmet Foods, Yuvraj Food Product Soft Spongy Rasgulla 1kg ,200
02/11/2016,889,22348.14422,B07WH2NH8D,ZEBEX,Skin Care, ZEBEX Compressed Facial Face Mask Sheet DIY Facial Mask Paper Spa Skin Care Pack of 50 ,289
02/11/2016,890,5572.080667,B07KTWQTBP,Zia,Fragrance, ZIA White Oudh and CHILE Special Malaysian Edition Perfume. 2x6ml ,310
02/11/2016,891,1363.947625,B018ILOOJ0,Zoella,Bath & Shower, Zoella Beauty Fizz Bar Fragranced Bath Fizzer 200g ,2299
02/11/2016,892,53481.86441,B07ZPCP9S3,Zyrex,Skin Care, Zyrex Forever Long Cream-100 Gram A Natural Magical Cream With Imported Korean Herbs ,760
02/11/2016,893,14477.25539,B07RC4F983,ZZEBRA,Hair Care, ZZEBRA Hot Selling 1Pcs US Plug Thermal Treatment Electric Hair Beauty Steamer SPA Nourishing Hair Care Cap hair massage dropshipping ,1339
02/11/2016,894,6281.976255,B008JJLZ7G,WD,"Computers,Internal Hard Drives,Internal Drives,Drives, Storage & Blank Media,Computers & Accessories,Hard Drives (HDD, SSD & NAS),Computer Accessories & Peripherals,Internal Hard Disk Drives,Electronics,Hard Drives & Storage,Drives Storage,Computers/Tablets & Networking,Computer Components,Computers & Tablets,Data Storage",2TB Red 5400 rpm SATA III 3.5 Internal NAS HDD,69.99
02/11/2016,895,782.2893496,B00TVFO08S,Bose,"Surround Speakers,TV, Video & Home Audio,Surround Sound Systems,Electronics,All Home Theater Systems,TVs Entertainment,Speakers,Consumer Electronics,Home Theater Systems,TV Sound Systems,Audio & Home Theatre,Home Audio,Audio",Acoustimass 6 Series V Home Theater Speaker System (Black),699.95
02/11/2016,896,10844.42182,B008FH1PJA,MEE audio,"Headphones,Bluetooth Headphones,All Headphones,Electronics,Audio,Mobile",Air-Fi Runaway AF32 Stereo Bluetooth Wireless Headphones with Hidden Microphone (White),156.58
02/11/2016,897,6793.380688,B01E9AHU8Q,Amazon,"Amazon Devices & Accessories,Amazon Device Accessories,Controllers & Remote Controls,Kindle Store,Amazon Echo Accessories,Remote Controls",Alexa Voice Remote for Amazon Echo and Echo Dot,29.99
02/11/2016,898,7220.253765,B00NO8JJZW,Amazon,"Amazon Devices & Accessories,Amazon Device Accessories,Controllers & Remote Controls,Kindle Store,Fire TV Accessories,Controllers & Remotes,Controllers",Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,29.99
02/11/2016,899,117160.1694,B07194GPJV,Amazon,"Amazon Devices,Kindle Store",All-New Amazon Fire 7 Tablet Case (7th Generation,24.99
02/11/2016,900,13357.79689,B071NMTDHR,Amazon,"Amazon Devices,Kindle Store",All-New Amazon Fire HD 8 Tablet Case (7th Generation,29.99
02/11/2016,901,2461.786724,B00NO8LX7E,Amazon,Amazon Devices,All-New Amazon Fire TV Game Controller,49.99
02/11/2016,902,25571.89265,B0711C7WL2,Amazon,"Amazon Devices,Kindle Store",All-New Amazon Kid-Proof Case for Amazon Fire 7 Tablet (7th Generation,24.99
02/11/2016,903,1574.44766,B0716JZKLT,Amazon,"Amazon Devices,Kindle Store",All-New Amazon Kid-Proof Case for Amazon Fire HD 8 Tablet (7th Generation,29.99
02/11/2016,904,29083.70544,B01M4NU4OM,Amazon,"Electronics,Amazon Devices",All-New Fire 7 Kids Edition Tablet,99.99
02/11/2016,905,3971.187871,B01M71HRMY,Amazon,"Electronics,Amazon Devices",All-New Fire 7 Tablet with Alexa,49.99
02/11/2016,906,17699.46861,B01M4NRFXX,Amazon,"Electronics,Amazon Devices",All-New Fire HD 8 Kids Edition Tablet,129.99
02/11/2016,907,4875.583832,B01M3ULMWP,Amazon,"Electronics,Amazon Devices",All-New Fire HD 8 Tablet with Alexa,79.99
02/11/2016,908,2315.388433,B0038NMC8O,Alpine,"Auto & Tires,Auto Electronics,Car Speakers and Subwoofers,6.5\\ Car Speakers,All Car Speakers & Subwoofers,Car Electronics & GPS,Car Audio,Car Speakers,Electronics,Car & Vehicle Electronics,Car Electronics,Speakers,Coaxial Speakers","Alpine - 6-1/2"" 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black",62.95
02/11/2016,909,56215.05131,B01J2G4VBG,Amazon,"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,19.99
02/11/2016,910,11901.45088,B01KIOU214,Amazon,"Amazon Devices,Electronics,Kindle Store,Amazon Echo",Amazon Echo - Black,179.99
02/11/2016,911,21364.67235,B01LW1MS9C,Amazon,"Amazon Devices,Kindle Store",Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Charcoal Fabric,14.99
02/11/2016,912,2015.700073,B01LW1MS9C,Amazon,Amazon Devices,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Indigo Fabric,14.99
02/11/2016,913,12064.08679,B01LW1MS9C,Amazon,Amazon Devices,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Merlot Leather,19.99
02/11/2016,914,15164.62865,B01LW1MS9C,Amazon,"Amazon Devices,Kindle Store",Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Midnight Leather,19.99
02/11/2016,915,12505.48961,B01LW1MS9C,Amazon,Amazon Devices,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Saddle Tan Leather,19.99
02/11/2016,916,63062.46791,B01LW1MS9C,Amazon,Amazon Devices,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Sandstone Fabric,14.99
02/11/2016,917,78126.35447,B00CX5P8FC,Amazon,"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",Amazon Fire TV,99.99
02/11/2016,918,997.0577254,B00NO8LX7E,Amazon,Amazon Devices,Amazon Fire TV Game Controller,49.99
02/11/2016,919,6049.725031,B01HC1S9HU,Amazon,"Amazon Devices & Accessories,Amazon Device Accessories,Kindle Store,Kindle E-Reader Accessories,Kindle Oasis Accessories",Amazon Kindle Oasis Premium Leather Battery Cover - Walnut,89.99
02/11/2016,920,14863.18537,B00HX0SRXW,Amazon,"Amazon Devices,Corded Headsets,Electronics Features,Electronics,Audio,Headphones,Kindle Store,Kindle Accessories",Amazon Premium Headphones,14.99
02/11/2016,921,8560.538838,B01BH83OOM,Amazon,"Amazon Devices,Home,Smart Home & Connected Living,Smart Hubs & Wireless Routers,Smart Hubs,Home Improvement,Home Safety & Security,Alarms & Sensors,Home Security,Amazon Echo,Home, Garage & Office,Smart Home,Voice Assistants,Amazon Tap,Electronics Features,TVs & Electronics,Portable Audio & Electronics,MP3 Player Accessories,Home Theater & Audio,Speakers,Featured Brands,Electronics,Kindle Store,Frys,Electronic Components,Home Automation,Electronics, Tech Toys, Movies, Music,Audio,Bluetooth Speakers",Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,129.99
02/11/2016,922,771.6145346,B01FWSVGQQ,Amazon,Amazon Devices,Amazon Tap Sling Cover - Blue,19.99
02/11/2016,923,111820.5971,B01FWSVGQQ,Amazon,Amazon Devices,Amazon Tap Sling Cover - Green,19.99
02/11/2016,924,44982.43941,B01FWSVGQQ,Amazon,Amazon Devices,Amazon Tap Sling Cover - Magenta,19.99
02/11/2016,925,8298.919612,B01FWSVGQQ,Amazon,Amazon Devices,Amazon Tap Sling Cover - Tangerine,19.99
02/11/2016,926,133814.8115,B01FWSVGQQ,Amazon,Amazon Devices,Amazon Tap Sling Cover - White,19.99
02/11/2016,927,2520.727262,B00F6PRSMW,Bowers & Wilkins,"Headphones,Electronics,Over-Ear Headphones,Audio,Over-Ear & On-Ear Headphones",Bowers & Wilkins P7 Wired Over Ear Headphones,357.47
02/11/2016,928,45313.41343,"B018K251JE,B00VILQKQ8",Boytone,"Electronics,Portable Audio & Video,Home Audio & Theater,Home Audio,All Home Speakers,Speaker Systems,Consumer Electronics,TV, Video & Home Audio,Home Theater Systems,See more Black BOYTONE Bt-210f 30 Watt FM Radio Bluetoo...,Audio,Stereos,Speakers,Cell,MP3 Player Accessories,Portable Bluetooth Speakers,See more BOYTONE Bt-210f Bluetooth Wireless Speaker Mp3...",Boytone - 2500W 2.1-Ch. Home Theater System - Black Diamond,84.99
02/11/2016,929,1645.727884,B00DU15MU4,Amazon,"Categories,Amazon Devices,Streaming Media Players",Certified Refurbished Amazon Fire TV (Previous Generation - 1st),94
02/11/2016,930,150962.6125,B06XDD27LJ,Amazon,Amazon Devices,Certified Refurbished Echo Dot (2nd Generation) - Black,44.99
02/11/2016,931,8970.609269,B0117U8JSG,Amazon,Amazon Devices,Certified Refurbished Fire HD 10 Tablet,199.99
02/11/2016,932,62490.21573,B00KDRQEYQ,Amazon,Amazon Devices,Certified Refurbished Kindle E-reader,69
02/11/2016,933,31886.15818,B01A08ECQY,Amazon,Amazon Devices,Certified Refurbished Kindle E-reader - Black,74.99
02/11/2016,934,21657.77891,B00U879XZ8,Amazon,Amazon Devices,Certified Refurbished Kindle Paperwhite E-reader - Black,109.99
02/11/2016,935,63449.18223,B00PD81ETU,Amazon,Amazon Devices,Certified Refurbished Kindle Voyage E-reader with Special Offers,169.99
02/11/2016,936,44447.54232,B00009WCBT,CLARITY-TELECOM,"Office,Office Technology,Phones & Accessories,Headsets & Accessories,Walmart for Business,Office Electronics,Phones,Home, Garage & Office,Telephones & Communication,Special Needs Telephones,Categories,Big Button & Amplified Telephones,Electronics Features,Connected Home & Housewares,Phones Video Conferencing,Analog Phones Accessories,Phone Accessories,Collaboration IP Telephony",Clarity - Super-Loud Phone Ringer - White,110.9
02/11/2016,937,3694.40688,B00505EZYW,Corsair,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory,Memory Upgrades,Electronics,Computers & Tablets,Computer Cards & Components,Laptop Memory",Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,60
02/11/2016,938,6355.679066,B005YXXS4I,Yamaha,"TV, Video & Home Audio,Receivers,Electronics,TVs Entertainment,Compact & Shelf Stereos,Consumer Electronics,Home Audio Stereos, Components,Audio & Home Theatre,Receivers & Amplifiers,Home Audio Components,Home Audio,CD Players Changers,Audio,Compact Radios & Stereos,Stereo Shelf Systems",CRX-322 CD Receiver,38.82
02/11/2016,939,21819.8147,B00U0VEGRM,DreamWave,"Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,Portable Speakers & Docks,Audio","DreamWave - Tremor Portable Bluetooth Speaker - Green,Black",88
02/11/2016,940,21065.74186,B01K8B8YA8,Amazon,"Amazon Devices,Electronics,Kindle Store",Echo Dot (2nd Generation) - Black,49.99
02/11/2016,941,35295.70853,B01KIOU4EO,Amazon,Amazon Devices,Echo Show - Black,229.99
02/11/2016,942,78872.28446,B01AEW9E46,JBL,"Mobile,Headphones,Bluetooth Headphones,Electronics,Audio,Over-Ear & On-Ear Headphones,Over-Ear Headphones,Shop Headphones by Type,Over-Ear and On-Ear Headphones,Frys",Everest Elite 700 Around-Ear Wireless Headphones (White),220.94
02/11/2016,943,19845.96352,B00VKLBU3Y,Amazon,Amazon Devices,Fire HD 10 Tablet with Alexa,45.99
02/11/2016,944,23979.97199,B00LWHU9D8,Amazon,"Electronics,Amazon Devices",Fire HD 6 Tablet,39.99
02/11/2016,945,558.0944727,B00LWHUAF0,Amazon,Amazon Devices,Fire HD 7 Tablet,44.99
02/11/2016,946,26217.62505,B0117U82EM,Amazon,"Electronics,Amazon Devices",Fire HD 8 Tablet,149.99
02/11/2016,947,3474.685943,B00LWHUB9A,Amazon,Amazon Devices,Fire HDX 8.9 Tablet,9.99
02/11/2016,948,6296.503104,B010BWYP20,Amazon,Amazon Devices,Fire Kids Edition Tablet,99.99
02/11/2016,949,24745.96169,B000YA33DC,Lowepro,"Photography,Photography Bags Cases,Camera Bags,Backpacks,Backpacks ffvzrevebzuqvcddwzzxeuwva,Cameras & Camcorders,Digital Camera Accessories,Camera Bags, Cases & Straps,Camera Backpacks,Electronics,Camera Accessories,Camera Bags & Cases,Computers Features,Bag & Case Accessories,Camera & Photo Features,Camera & Photo,Bags & Cases,Camera Cases,Outdoor Recreation,Hiking Daypacks,Backpacking Packs",Flipside 300 Backpack (Black),129
02/11/2016,950,60175.52114,B00RZYD51A,House of Marley,"Headphones,Electronics,Over-Ear Headphones,Audio,Over-Ear & On-Ear Headphones",House of Marley EM-DH003-PS TTR Noise-Cancelling Over-Ear Headphones (Black),38.29
02/11/2016,951,22570.12506,B00WBS31OQ,"Sdi Technologies, Inc.","Portable Bluetooth Speakers,Stereos,Computers,Bluetooth & Wireless Speakers,Computer Accessories,Speaker Systems,Portable Audio & Video,Electronics,Portable Audio,Portable Wireless & Bluetooth Speakers,Speakers,Home Audio & Theater,Wireless and Bluetooth Speakers,Portable Speakers & Docks,Wireless & Portable Bluetooth Speakers,Audio,Computer Speakers",iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),50
02/11/2016,952,29298.22102,B00V631478,JBL,"Electronics,Car & Vehicle Electronics,Car Electronics,Car Audio,Speakers,Coaxial Speakers,Car Electronics & GPS,Car Speakers,6\\ x 8\\ Car Speakers","JBL - 6"" x 8"" 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black",62
02/11/2016,953,42188.58714,B00R5WGT2E,JVC,"Electronics,Portable Audio,Auto & Tires,Auto Electronics,Car Receivers,All In-Dash Stereos,Car & Vehicle Electronics,Car Electronics,Car Video,In-Dash DVD & Video Receivers,Car Audio,Car Stereo Receivers,All Car Stereo Receivers,Automotive",JVC KD-X320BTS Apple iPod and Android Digital Media Receiver with Bluetooth,20
02/11/2016,954,7764.634679,B00L2EWRW2,Kicker,"Electronics,Home Audio & Theater,Home Audio,All Home Speakers,Speaker Systems,Audio,Bluetooth & Wireless Speakers,All Bluetooth & Wireless Speakers,Stereos,Speakers","Kicker 41IK5BT2V2 Amphitheater High-Performance Audio System with Bluetooth, Black",142
